Unnamed: 0,Unnamed: 0.1,Instances,Entity1ID,Entity2ID,Entity Pair,LabelInput,Pairs,Reverse,detail,label_index,means,word_x,positionInSentence_x,wordsInSentence_x,wordLen_x,relativePosition_x,posTag01_x,posTag02_x,posTag03_x,posTag04_x,posTag05_x,posTag06_x,posTag07_x,posTag08_x,posTag09_x,posTag10_x,posTag11_x,posTag12_x,lastLetterInt_x,firstLetterInt_x,word_y,positionInSentence_y,wordsInSentence_y,wordLen_y,relativePosition_y,posTag01_y,posTag02_y,posTag03_y,posTag04_y,posTag05_y,posTag06_y,posTag07_y,posTag08_y,posTag09_y,posTag10_y,posTag11_y,posTag12_y,lastLetterInt_y,firstLetterInt_y
2631,2631,"['discourse', 'and', 'the', 'relationships', 'among', 'and', 'tracking', 'the', 'through', 'the', 'operation', 'of', 'the', 'mechanisms', 'associated', 'with', 'attentional', 'state']",J86-3001.42,J86-3001.45,"(J86-3001.42,J86-3001.45)",0,"['J86-3001.42', 'J86-3001.45']",none,none,-1,-0.002667002371439697,discourse,18.0,37.0,9.0,0.5135135135135135,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,100.0,attentional state,36.0,37.0,17.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,97.0
2632,2632,"['intentions', 'and', 'tracking', 'the', 'discourse']",J86-3001.43,J86-3001.44,"(J86-3001.43,J86-3001.44)",0,"['J86-3001.43', 'J86-3001.44']",none,none,-1,-0.002408292348357453,intentions,23.0,37.0,10.0,0.6486486486486487,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,105.0,discourse,27.0,37.0,9.0,0.7567567567567568,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,100.0
2633,2633,"['intentions', 'and', 'tracking', 'the', 'through', 'the', 'operation', 'of', 'the', 'mechanisms', 'associated', 'with', 'attentional', 'state']",J86-3001.43,J86-3001.45,"(J86-3001.43,J86-3001.45)",0,"['J86-3001.43', 'J86-3001.45']",none,none,-1,-0.0029565601007517017,intentions,23.0,37.0,10.0,0.6486486486486487,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,105.0,attentional state,36.0,37.0,17.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,97.0
2634,2634,"['discourse', 'through', 'the', 'operation', 'of', 'the', 'mechanisms', 'associated', 'with', 'attentional', 'state']",J86-3001.44,J86-3001.45,"(J86-3001.44,J86-3001.45)",0,"['J86-3001.44', 'J86-3001.45']",none,none,-1,-0.0028429526209491607,discourse,27.0,37.0,9.0,0.7567567567567568,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,100.0,attentional state,36.0,37.0,17.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,97.0
2635,2635,"['recognition', 'tasks', 'the', 'role', 'of', 'information', 'from', 'the', 'discourse']",J86-3001.46,J86-3001.47,"(J86-3001.46,J86-3001.47)",0,"['J86-3001.46', 'J86-3001.47']",none,none,-1,-0.002993277505491719,recognition tasks,6.0,22.0,17.0,0.3181818181818182,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,114.0,discourse,13.0,22.0,9.0,0.6363636363636364,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,100.0
2636,2636,"['recognition', 'tasks', 'the', 'role', 'of', 'information', 'from', 'the', 'and', 'from', 'the', 'participants']",J86-3001.46,J86-3001.48,"(J86-3001.46,J86-3001.48)",0,"['J86-3001.46', 'J86-3001.48']",none,none,-1,-0.0029253230826341305,recognition tasks,6.0,22.0,17.0,0.3181818181818182,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,114.0,participants,17.0,22.0,12.0,0.8181818181818182,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0
2637,2637,"['discourse', 'and', 'from', 'the', 'participants']",J86-3001.47,J86-3001.48,"(J86-3001.47,J86-3001.48)",0,"['J86-3001.47', 'J86-3001.48']",none,none,-1,-0.0019398440332973703,discourse,13.0,22.0,9.0,0.6363636363636364,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,100.0,participants,17.0,22.0,12.0,0.8181818181818182,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0
2638,2638,"['human-machine', 'interactions', 'in', 'a', 'natural', 'language', 'environment']",J86-4002.1,J86-4002.2,"(J86-4002.1,J86-4002.2)",1,"['J86-4002.1', 'J86-4002.2']",True,MODEL-FEATURE,2,-0.0030002242520572693,human-machine interactions,9.0,13.0,26.0,0.7692307692307693,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0,natural language environment,12.0,13.0,28.0,1.0,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,110.0
2639,2639,"['speaker', 'and', 'listener']",J86-4002.3,J86-4002.4,"(J86-4002.3,J86-4002.4)",1,"['J86-4002.3', 'J86-4002.4']",False,COMPARE,4,-0.0035563121239344272,speaker,2.0,34.0,7.0,0.08823529411764706,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,listener,4.0,34.0,8.0,0.14705882352941174,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0
2640,2640,"['speaker', 'and', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', 'beliefs']",J86-4002.3,J86-4002.5,"(J86-4002.3,J86-4002.5)",0,"['J86-4002.3', 'J86-4002.5']",none,none,-1,-0.002427184904322905,speaker,2.0,34.0,7.0,0.08823529411764706,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,beliefs,12.0,34.0,7.0,0.38235294117647056,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
2641,2641,"['speaker', 'and', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', 'contexts']",J86-4002.3,J86-4002.6,"(J86-4002.3,J86-4002.6)",0,"['J86-4002.3', 'J86-4002.6']",none,none,-1,-0.0019984150980855084,speaker,2.0,34.0,7.0,0.08823529411764706,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,contexts,13.0,34.0,8.0,0.4117647058823529,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0
2642,2642,"['speaker', 'and', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', 'perceptions']",J86-4002.3,J86-4002.7,"(J86-4002.3,J86-4002.7)",0,"['J86-4002.3', 'J86-4002.7']",none,none,-1,-0.002198252529407591,speaker,2.0,34.0,7.0,0.08823529411764706,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,perceptions,14.0,34.0,11.0,0.4411764705882353,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0
2643,2643,"['speaker', 'and', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', ',', 'backgrounds']",J86-4002.3,J86-4002.8,"(J86-4002.3,J86-4002.8)",0,"['J86-4002.3', 'J86-4002.8']",none,none,-1,-0.0017260859257135633,speaker,2.0,34.0,7.0,0.08823529411764706,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,backgrounds,15.0,34.0,11.0,0.4705882352941176,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
2644,2644,"['speaker', 'and', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', ',', ',', 'or', 'goals']",J86-4002.3,J86-4002.9,"(J86-4002.3,J86-4002.9)",0,"['J86-4002.3', 'J86-4002.9']",none,none,-1,-0.0015534717081519074,speaker,2.0,34.0,7.0,0.08823529411764706,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,goals,17.0,34.0,5.0,0.5294117647058824,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,103.0
2645,2645,"['speaker', 'and', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', 'conversation']",J86-4002.3,J86-4002.10,"(J86-4002.3,J86-4002.10)",0,"['J86-4002.3', 'J86-4002.10']",none,none,-1,-0.0017358208035910005,speaker,2.0,34.0,7.0,0.08823529411764706,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,conversation,23.0,34.0,12.0,0.7058823529411765,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,99.0
2646,2646,"['speaker', 'and', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', ',', 'difficulties', 'and', 'mistakes', 'arise', 'when', 'a', 'listener']",J86-4002.3,J86-4002.11,"(J86-4002.3,J86-4002.11)",0,"['J86-4002.3', 'J86-4002.11']",none,none,-1,-0.002085351361914979,speaker,2.0,34.0,7.0,0.08823529411764706,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,listener,30.0,34.0,8.0,0.9117647058823528,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0
2647,2647,"['speaker', 'and', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', ',', 'difficulties', 'and', 'mistakes', 'arise', 'when', 'a', 'interprets', 'a', ""speaker's"", 'utterance']",J86-4002.3,J86-4002.12,"(J86-4002.3,J86-4002.12)",0,"['J86-4002.3', 'J86-4002.12']",none,none,-1,-0.0022704326557273138,speaker,2.0,34.0,7.0,0.08823529411764706,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,speakers utterance,33.0,34.0,18.0,1.0,11.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0
2648,2648,"['listener', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', 'beliefs']",J86-4002.4,J86-4002.5,"(J86-4002.4,J86-4002.5)",0,"['J86-4002.4', 'J86-4002.5']",none,none,-1,-0.002627209922935389,listener,4.0,34.0,8.0,0.14705882352941174,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0,beliefs,12.0,34.0,7.0,0.38235294117647056,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
2649,2649,"['listener', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', 'contexts']",J86-4002.4,J86-4002.6,"(J86-4002.4,J86-4002.6)",0,"['J86-4002.4', 'J86-4002.6']",none,none,-1,-0.0021540545996497663,listener,4.0,34.0,8.0,0.14705882352941174,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0,contexts,13.0,34.0,8.0,0.4117647058823529,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0
2650,2650,"['listener', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', 'perceptions']",J86-4002.4,J86-4002.7,"(J86-4002.4,J86-4002.7)",0,"['J86-4002.4', 'J86-4002.7']",none,none,-1,-0.002353396424255918,listener,4.0,34.0,8.0,0.14705882352941174,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0,perceptions,14.0,34.0,11.0,0.4411764705882353,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0
2651,2651,"['listener', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', ',', 'backgrounds']",J86-4002.4,J86-4002.8,"(J86-4002.4,J86-4002.8)",0,"['J86-4002.4', 'J86-4002.8']",none,none,-1,-0.001844406156312852,listener,4.0,34.0,8.0,0.14705882352941174,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0,backgrounds,15.0,34.0,11.0,0.4705882352941176,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
2652,2652,"['listener', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', ',', ',', 'or', 'goals']",J86-4002.4,J86-4002.9,"(J86-4002.4,J86-4002.9)",0,"['J86-4002.4', 'J86-4002.9']",none,none,-1,-0.0016559930410971536,listener,4.0,34.0,8.0,0.14705882352941174,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0,goals,17.0,34.0,5.0,0.5294117647058824,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,103.0
2653,2653,"['listener', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', 'conversation']",J86-4002.4,J86-4002.10,"(J86-4002.4,J86-4002.10)",0,"['J86-4002.4', 'J86-4002.10']",none,none,-1,-0.001814034171819153,listener,4.0,34.0,8.0,0.14705882352941174,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0,conversation,23.0,34.0,12.0,0.7058823529411765,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,99.0
2654,2654,"['listener', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', ',', 'difficulties', 'and', 'mistakes', 'arise', 'when', 'a', 'listener']",J86-4002.4,J86-4002.11,"(J86-4002.4,J86-4002.11)",0,"['J86-4002.4', 'J86-4002.11']",none,none,-1,-0.002151781193876036,listener,4.0,34.0,8.0,0.14705882352941174,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0,listener,30.0,34.0,8.0,0.9117647058823528,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0
2655,2655,"['listener', 'cannot', 'be', 'assured', 'to', 'have', 'the', 'same', ',', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', ',', 'difficulties', 'and', 'mistakes', 'arise', 'when', 'a', 'interprets', 'a', ""speaker's"", 'utterance']",J86-4002.4,J86-4002.12,"(J86-4002.4,J86-4002.12)",0,"['J86-4002.4', 'J86-4002.12']",none,none,-1,-0.002332355418139033,listener,4.0,34.0,8.0,0.14705882352941174,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0,speakers utterance,33.0,34.0,18.0,1.0,11.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0
2656,2656,"['beliefs', 'contexts']",J86-4002.5,J86-4002.6,"(J86-4002.5,J86-4002.6)",0,"['J86-4002.5', 'J86-4002.6']",none,none,-1,-0.002502458876087552,beliefs,12.0,34.0,7.0,0.38235294117647056,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,contexts,13.0,34.0,8.0,0.4117647058823529,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0
2657,2657,"['beliefs', ',', 'perceptions']",J86-4002.5,J86-4002.7,"(J86-4002.5,J86-4002.7)",0,"['J86-4002.5', 'J86-4002.7']",none,none,-1,-0.002940002083778382,beliefs,12.0,34.0,7.0,0.38235294117647056,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,perceptions,14.0,34.0,11.0,0.4411764705882353,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0
2658,2658,"['beliefs', ',', ',', 'backgrounds']",J86-4002.5,J86-4002.8,"(J86-4002.5,J86-4002.8)",0,"['J86-4002.5', 'J86-4002.8']",none,none,-1,-0.0016518539238751422,beliefs,12.0,34.0,7.0,0.38235294117647056,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,backgrounds,15.0,34.0,11.0,0.4705882352941176,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
2659,2659,"['beliefs', ',', ',', ',', 'or', 'goals']",J86-4002.5,J86-4002.9,"(J86-4002.5,J86-4002.9)",0,"['J86-4002.5', 'J86-4002.9']",none,none,-1,-0.0012509019737658293,beliefs,12.0,34.0,7.0,0.38235294117647056,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,goals,17.0,34.0,5.0,0.5294117647058824,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,103.0
2660,2660,"['beliefs', ',', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', 'conversation']",J86-4002.5,J86-4002.10,"(J86-4002.5,J86-4002.10)",0,"['J86-4002.5', 'J86-4002.10']",none,none,-1,-0.001709405425666035,beliefs,12.0,34.0,7.0,0.38235294117647056,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,conversation,23.0,34.0,12.0,0.7058823529411765,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,99.0
2661,2661,"['beliefs', ',', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', ',', 'difficulties', 'and', 'mistakes', 'arise', 'when', 'a', 'listener']",J86-4002.5,J86-4002.11,"(J86-4002.5,J86-4002.11)",0,"['J86-4002.5', 'J86-4002.11']",none,none,-1,-0.0022159527646170717,beliefs,12.0,34.0,7.0,0.38235294117647056,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,listener,30.0,34.0,8.0,0.9117647058823528,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0
2662,2662,"['beliefs', ',', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', ',', 'difficulties', 'and', 'mistakes', 'arise', 'when', 'a', 'interprets', 'a', ""speaker's"", 'utterance']",J86-4002.5,J86-4002.12,"(J86-4002.5,J86-4002.12)",0,"['J86-4002.5', 'J86-4002.12']",none,none,-1,-0.002441199496795571,beliefs,12.0,34.0,7.0,0.38235294117647056,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,speakers utterance,33.0,34.0,18.0,1.0,11.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0
2663,2663,"['contexts', 'perceptions']",J86-4002.6,J86-4002.7,"(J86-4002.6,J86-4002.7)",0,"['J86-4002.6', 'J86-4002.7']",none,none,-1,-0.0025432853773236274,contexts,13.0,34.0,8.0,0.4117647058823529,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,perceptions,14.0,34.0,11.0,0.4411764705882353,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0
2664,2664,"['contexts', ',', 'backgrounds']",J86-4002.6,J86-4002.8,"(J86-4002.6,J86-4002.8)",0,"['J86-4002.6', 'J86-4002.8']",none,none,-1,-0.0011694883226274373,contexts,13.0,34.0,8.0,0.4117647058823529,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,backgrounds,15.0,34.0,11.0,0.4705882352941176,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
2665,2665,"['contexts', ',', ',', 'or', 'goals']",J86-4002.6,J86-4002.9,"(J86-4002.6,J86-4002.9)",0,"['J86-4002.6', 'J86-4002.9']",none,none,-1,-0.0007877749488467262,contexts,13.0,34.0,8.0,0.4117647058823529,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,goals,17.0,34.0,5.0,0.5294117647058824,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,103.0
2666,2666,"['contexts', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', 'conversation']",J86-4002.6,J86-4002.10,"(J86-4002.6,J86-4002.10)",0,"['J86-4002.6', 'J86-4002.10']",none,none,-1,-0.001509208593404654,contexts,13.0,34.0,8.0,0.4117647058823529,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,conversation,23.0,34.0,12.0,0.7058823529411765,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,99.0
2667,2667,"['contexts', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', ',', 'difficulties', 'and', 'mistakes', 'arise', 'when', 'a', 'listener']",J86-4002.6,J86-4002.11,"(J86-4002.6,J86-4002.11)",0,"['J86-4002.6', 'J86-4002.11']",none,none,-1,-0.0021091641900746246,contexts,13.0,34.0,8.0,0.4117647058823529,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,listener,30.0,34.0,8.0,0.9117647058823528,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0
2668,2668,"['contexts', ',', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', ',', 'difficulties', 'and', 'mistakes', 'arise', 'when', 'a', 'interprets', 'a', ""speaker's"", 'utterance']",J86-4002.6,J86-4002.12,"(J86-4002.6,J86-4002.12)",0,"['J86-4002.6', 'J86-4002.12']",none,none,-1,-0.0023591316478878428,contexts,13.0,34.0,8.0,0.4117647058823529,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,speakers utterance,33.0,34.0,18.0,1.0,11.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0
2669,2669,"['perceptions', 'backgrounds']",J86-4002.7,J86-4002.8,"(J86-4002.7,J86-4002.8)",0,"['J86-4002.7', 'J86-4002.8']",none,none,-1,-0.002258351269222441,perceptions,14.0,34.0,11.0,0.4411764705882353,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0,backgrounds,15.0,34.0,11.0,0.4705882352941176,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
2670,2670,"['perceptions', ',', 'or', 'goals']",J86-4002.7,J86-4002.9,"(J86-4002.7,J86-4002.9)",0,"['J86-4002.7', 'J86-4002.9']",none,none,-1,-0.0017214443584283195,perceptions,14.0,34.0,11.0,0.4411764705882353,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0,goals,17.0,34.0,5.0,0.5294117647058824,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,103.0
2671,2671,"['perceptions', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', 'conversation']",J86-4002.7,J86-4002.10,"(J86-4002.7,J86-4002.10)",0,"['J86-4002.7', 'J86-4002.10']",none,none,-1,-0.0019602509616881373,perceptions,14.0,34.0,11.0,0.4411764705882353,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0,conversation,23.0,34.0,12.0,0.7058823529411765,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,99.0
2672,2672,"['perceptions', ',', 'or', ',', 'at', 'each', 'point', 'in', 'a', ',', 'difficulties', 'and', 'mistakes', 'arise', 'when', 'a', 'listener']",J86-4002.7,J86-4002.11,"(J86-4002.7,J86-4002.11)",0,"['J86-4002.7', 'J86-4002.11']",none,none,-1,-0.0023868694321976767,perceptions,14.0,34.0,11.0,0.4411764705882353,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0,listener,30.0,34.0,8.0,0.9117647058823528,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0
