Unnamed: 0,Unnamed: 0.1,Instances,Entity1ID,Entity2ID,Entity Pair,LabelInput,Pairs,Reverse,detail,label_index,means,word_x,positionInSentence_x,wordsInSentence_x,wordLen_x,relativePosition_x,posTag01_x,posTag02_x,posTag03_x,posTag04_x,posTag05_x,posTag06_x,posTag07_x,posTag08_x,posTag09_x,posTag10_x,posTag11_x,posTag12_x,lastLetterInt_x,firstLetterInt_x,word_y,positionInSentence_y,wordsInSentence_y,wordLen_y,relativePosition_y,posTag01_y,posTag02_y,posTag03_y,posTag04_y,posTag05_y,posTag06_y,posTag07_y,posTag08_y,posTag09_y,posTag10_y,posTag11_y,posTag12_y,lastLetterInt_y,firstLetterInt_y
173,173,"['LM', 'with', 'the', 'best', 'confidence']",H01-1058.27,H01-1058.28,"(H01-1058.27,H01-1058.28)",1,"['H01-1058.27', 'H01-1058.28']",True,MODEL-FEATURE,2,-0.003414298342179882,LM,16.0,21.0,2.0,0.8095238095238095,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,77.0,76.0,confidence,20.0,21.0,10.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,99.0
174,174,"['n-gram', 'models', 'and', 'error-correction', 'rules']",H01-1070.1,H01-1070.2,"(H01-1070.1,H01-1070.2)",0,"['H01-1070.1', 'H01-1070.2']",none,none,-1,-0.0023251692383062274,n-gram models,7.0,14.0,13.0,0.5714285714285714,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,110.0,error-correction rules,9.0,14.0,22.0,0.7142857142857143,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,101.0
175,175,"['n-gram', 'models', 'and', 'for', 'Thai', 'key', 'prediction']",H01-1070.1,H01-1070.3,"(H01-1070.1,H01-1070.3)",0,"['H01-1070.1', 'H01-1070.3']",none,none,-1,-0.0024454654776860786,n-gram models,7.0,14.0,13.0,0.5714285714285714,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,110.0,Thai key prediction,11.0,14.0,19.0,0.8571428571428571,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,84.0
176,176,"['n-gram', 'models', 'and', 'for', 'and', 'Thai-English', 'language', 'identification']",H01-1070.1,H01-1070.4,"(H01-1070.1,H01-1070.4)",0,"['H01-1070.1', 'H01-1070.4']",none,none,-1,-0.0025685404178283217,n-gram models,7.0,14.0,13.0,0.5714285714285714,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,110.0,Thai-English language identification,13.0,14.0,36.0,1.0,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,84.0
177,177,"['error-correction', 'rules', 'for', 'Thai', 'key', 'prediction']",H01-1070.2,H01-1070.3,"(H01-1070.2,H01-1070.3)",1,"['H01-1070.2', 'H01-1070.3']",False,USAGE,1,-0.003843412546011117,error-correction rules,9.0,14.0,22.0,0.7142857142857143,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,101.0,Thai key prediction,11.0,14.0,19.0,0.8571428571428571,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,84.0
178,178,"['error-correction', 'rules', 'for', 'and', 'Thai-English', 'language', 'identification']",H01-1070.2,H01-1070.4,"(H01-1070.2,H01-1070.4)",0,"['H01-1070.2', 'H01-1070.4']",none,none,-1,-0.0035867472668265577,error-correction rules,9.0,14.0,22.0,0.7142857142857143,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,101.0,Thai-English language identification,13.0,14.0,36.0,1.0,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,84.0
179,179,"['Thai', 'key', 'prediction', 'and', 'Thai-English', 'language', 'identification']",H01-1070.3,H01-1070.4,"(H01-1070.3,H01-1070.4)",0,"['H01-1070.3', 'H01-1070.4']",none,none,-1,-0.0037064028513140797,Thai key prediction,11.0,14.0,19.0,0.8571428571428571,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,84.0,Thai-English language identification,13.0,14.0,36.0,1.0,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,84.0
180,180,"['rule-reduction', 'algorithm', 'applying', 'mutual', 'information']",H01-1070.5,H01-1070.6,"(H01-1070.5,H01-1070.6)",0,"['H01-1070.5', 'H01-1070.6']",none,none,-1,-0.003399806273918525,rule-reduction algorithm,4.0,11.0,24.0,0.4545454545454545,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,109.0,114.0,mutual information,6.0,11.0,18.0,0.6363636363636364,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,109.0
181,181,"['rule-reduction', 'algorithm', 'applying', 'to', 'reduce', 'the', 'error-correction', 'rules']",H01-1070.5,H01-1070.7,"(H01-1070.5,H01-1070.7)",0,"['H01-1070.5', 'H01-1070.7']",none,none,-1,-0.003761675466570939,rule-reduction algorithm,4.0,11.0,24.0,0.4545454545454545,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,109.0,114.0,error-correction rules,10.0,11.0,22.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,101.0
182,182,"['mutual', 'information', 'to', 'reduce', 'the', 'error-correction', 'rules']",H01-1070.6,H01-1070.7,"(H01-1070.6,H01-1070.7)",1,"['H01-1070.6', 'H01-1070.7']",False,USAGE,1,-0.0036663259623886703,mutual information,6.0,11.0,18.0,0.6363636363636364,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,109.0,error-correction rules,10.0,11.0,22.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,101.0
183,183,"['accuracy', 'in', 'both', 'language', 'identification']",H01-1070.8,H01-1070.9,"(H01-1070.8,H01-1070.9)",1,"['H01-1070.8', 'H01-1070.9']",True,RESULT,5,-0.0027137792323316838,accuracy,6.0,12.0,8.0,0.5833333333333334,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,97.0,language identification,9.0,12.0,23.0,0.8333333333333334,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,108.0
184,184,"['accuracy', 'in', 'both', 'and', 'key', 'prediction']",H01-1070.8,H01-1070.10,"(H01-1070.8,H01-1070.10)",0,"['H01-1070.8', 'H01-1070.10']",none,none,-1,-0.0021225433364326575,accuracy,6.0,12.0,8.0,0.5833333333333334,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,97.0,key prediction,11.0,12.0,14.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,107.0
185,185,"['language', 'identification', 'and', 'key', 'prediction']",H01-1070.9,H01-1070.10,"(H01-1070.9,H01-1070.10)",0,"['H01-1070.9', 'H01-1070.10']",none,none,-1,-0.003534402477330175,language identification,9.0,12.0,23.0,0.8333333333333334,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,108.0,key prediction,11.0,12.0,14.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,107.0
186,186,"['Sentence', 'planning', 'is', 'a', 'set', 'of', 'inter-related', 'but', 'distinct', 'tasks,', 'one', 'of', 'which', 'is', 'sentence', 'scoping']",N01-1003.1,N01-1003.2,"(N01-1003.1,N01-1003.2)",0,"['N01-1003.1', 'N01-1003.2']",none,none,-1,-0.002587064019564925,Sentence planning,0.0,15.0,17.0,0.06666666666666668,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,83.0,sentence scoping,13.0,15.0,16.0,0.9333333333333332,9.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,115.0
187,187,"['syntactic', 'structure', 'for', 'elementary', 'speech', 'acts']",N01-1003.3,N01-1003.4,"(N01-1003.3,N01-1003.4)",0,"['N01-1003.3', 'N01-1003.4']",none,none,-1,-0.002542938275214953,syntactic structure,3.0,20.0,19.0,0.2,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0,speech acts,6.0,20.0,11.0,0.35,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0
188,188,"['syntactic', 'structure', 'for', 'elementary', 'and', 'the', 'decision', 'of', 'how', 'to', 'combine', 'them', 'into', 'one', 'or', 'more', 'sentences']",N01-1003.3,N01-1003.5,"(N01-1003.3,N01-1003.5)",0,"['N01-1003.3', 'N01-1003.5']",none,none,-1,-0.002743191176250349,syntactic structure,3.0,20.0,19.0,0.2,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0,sentences,19.0,20.0,9.0,1.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0
189,189,"['speech', 'acts', 'and', 'the', 'decision', 'of', 'how', 'to', 'combine', 'them', 'into', 'one', 'or', 'more', 'sentences']",N01-1003.4,N01-1003.5,"(N01-1003.4,N01-1003.5)",0,"['N01-1003.4', 'N01-1003.5']",none,none,-1,-0.002543004725569037,speech acts,6.0,20.0,11.0,0.35,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,sentences,19.0,20.0,9.0,1.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0
190,190,"['SPoT', 'a', 'sentence', 'planner']",N01-1003.6,N01-1003.7,"(N01-1003.6,N01-1003.7)",0,"['N01-1003.6', 'N01-1003.7']",none,none,-1,-0.002979378700256348,SPoT,5.0,24.0,4.0,0.25,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,83.0,sentence planner,7.0,24.0,16.0,0.3333333333333333,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0
191,191,"['SPoT', 'a', ',', 'and', 'a', 'new', 'methodology', 'for', 'automatically', 'training', 'SPoT']",N01-1003.6,N01-1003.8,"(N01-1003.6,N01-1003.8)",0,"['N01-1003.6', 'N01-1003.8']",none,none,-1,-0.002197391888489424,SPoT,5.0,24.0,4.0,0.25,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,83.0,SPoT,15.0,24.0,4.0,0.6666666666666666,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,83.0
192,192,"['SPoT', 'a', ',', 'and', 'a', 'new', 'methodology', 'for', 'automatically', 'training', 'on', 'the', 'basis', 'of', 'feedback']",N01-1003.6,N01-1003.9,"(N01-1003.6,N01-1003.9)",0,"['N01-1003.6', 'N01-1003.9']",none,none,-1,-0.0021694080572678028,SPoT,5.0,24.0,4.0,0.25,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,83.0,feedback,20.0,24.0,8.0,0.875,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,107.0,102.0
193,193,"['SPoT', 'a', ',', 'and', 'a', 'new', 'methodology', 'for', 'automatically', 'training', 'on', 'the', 'basis', 'of', 'provided', 'by', 'human', 'judges']",N01-1003.6,N01-1003.10,"(N01-1003.6,N01-1003.10)",0,"['N01-1003.6', 'N01-1003.10']",none,none,-1,-0.0018450204606800641,SPoT,5.0,24.0,4.0,0.25,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,83.0,human judges,23.0,24.0,12.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0
194,194,"['sentence', 'planner', 'and', 'a', 'new', 'methodology', 'for', 'automatically', 'training', 'SPoT']",N01-1003.7,N01-1003.8,"(N01-1003.7,N01-1003.8)",0,"['N01-1003.7', 'N01-1003.8']",none,none,-1,-0.0027061602192104987,sentence planner,7.0,24.0,16.0,0.3333333333333333,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,SPoT,15.0,24.0,4.0,0.6666666666666666,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,83.0
195,195,"['sentence', 'planner', 'and', 'a', 'new', 'methodology', 'for', 'automatically', 'training', 'on', 'the', 'basis', 'of', 'feedback']",N01-1003.7,N01-1003.9,"(N01-1003.7,N01-1003.9)",0,"['N01-1003.7', 'N01-1003.9']",none,none,-1,-0.002561215029822455,sentence planner,7.0,24.0,16.0,0.3333333333333333,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,feedback,20.0,24.0,8.0,0.875,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,107.0,102.0
196,196,"['sentence', 'planner', 'and', 'a', 'new', 'methodology', 'for', 'automatically', 'training', 'on', 'the', 'basis', 'of', 'provided', 'by', 'human', 'judges']",N01-1003.7,N01-1003.10,"(N01-1003.7,N01-1003.10)",0,"['N01-1003.7', 'N01-1003.10']",none,none,-1,-0.0021866848790572453,sentence planner,7.0,24.0,16.0,0.3333333333333333,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,human judges,23.0,24.0,12.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0
197,197,"['SPoT', 'on', 'the', 'basis', 'of', 'feedback']",N01-1003.8,N01-1003.9,"(N01-1003.8,N01-1003.9)",0,"['N01-1003.8', 'N01-1003.9']",none,none,-1,-0.002579850314391984,SPoT,15.0,24.0,4.0,0.6666666666666666,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,83.0,feedback,20.0,24.0,8.0,0.875,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,107.0,102.0
198,198,"['SPoT', 'on', 'the', 'basis', 'of', 'provided', 'by', 'human', 'judges']",N01-1003.8,N01-1003.10,"(N01-1003.8,N01-1003.10)",0,"['N01-1003.8', 'N01-1003.10']",none,none,-1,-0.0017371887159129801,SPoT,15.0,24.0,4.0,0.6666666666666666,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,83.0,human judges,23.0,24.0,12.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0
199,199,"['feedback', 'provided', 'by', 'human', 'judges']",N01-1003.9,N01-1003.10,"(N01-1003.9,N01-1003.10)",0,"['N01-1003.9', 'N01-1003.10']",none,none,-1,-0.002365119043661625,feedback,20.0,24.0,8.0,0.875,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,107.0,102.0,human judges,23.0,24.0,12.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0
200,200,"['randomized', 'sentence-plan-generator', '(SPG)', 'generates', 'a', 'potentially', 'large', 'list', 'of', 'possible', 'sentence', 'plans']",N01-1003.11,N01-1003.12,"(N01-1003.11,N01-1003.12)",0,"['N01-1003.11', 'N01-1003.12']",none,none,-1,-0.0030430441680286144,randomized sentence-plan-generator SPG,4.0,17.0,38.0,0.29411764705882354,18.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,71.0,114.0,sentence plans,12.0,17.0,14.0,0.7647058823529411,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0
201,201,"['randomized', 'sentence-plan-generator', '(SPG)', 'generates', 'a', 'potentially', 'large', 'list', 'of', 'possible', 'for', 'a', 'given', 'text-plan', 'input']",N01-1003.11,N01-1003.13,"(N01-1003.11,N01-1003.13)",0,"['N01-1003.11', 'N01-1003.13']",none,none,-1,-0.0030299210844573032,randomized sentence-plan-generator SPG,4.0,17.0,38.0,0.29411764705882354,18.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,71.0,114.0,text-plan input,16.0,17.0,15.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,116.0
202,202,"['sentence', 'plans', 'for', 'a', 'given', 'text-plan', 'input']",N01-1003.12,N01-1003.13,"(N01-1003.12,N01-1003.13)",1,"['N01-1003.12', 'N01-1003.13']",False,MODEL-FEATURE,2,-0.002752484666804472,sentence plans,12.0,17.0,14.0,0.7647058823529411,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,text-plan input,16.0,17.0,15.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,116.0
203,203,"['sentence-plan-ranker', '(SPR)', 'ranks', 'the', 'list', 'of', 'output', 'sentence', 'plans']",N01-1003.14,N01-1003.15,"(N01-1003.14,N01-1003.15)",0,"['N01-1003.14', 'N01-1003.15']",none,none,-1,-0.003146242592351657,sentence-plan-ranker SPR,2.0,15.0,24.0,0.2,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,82.0,115.0,sentence plans,8.0,15.0,14.0,0.6,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0
204,204,"['sentence-plan-ranker', '(SPR)', 'ranks', 'the', 'list', 'of', 'output', 'and', 'then', 'selects', 'the', 'top-ranked', 'plan']",N01-1003.14,N01-1003.16,"(N01-1003.14,N01-1003.16)",0,"['N01-1003.14', 'N01-1003.16']",none,none,-1,-0.00306375439304457,sentence-plan-ranker SPR,2.0,15.0,24.0,0.2,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,82.0,115.0,plan,14.0,15.0,4.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,112.0
205,205,"['sentence', 'plans', 'and', 'then', 'selects', 'the', 'top-ranked', 'plan']",N01-1003.15,N01-1003.16,"(N01-1003.15,N01-1003.16)",0,"['N01-1003.15', 'N01-1003.16']",none,none,-1,-0.002753794987996419,sentence plans,8.0,15.0,14.0,0.6,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,plan,14.0,15.0,4.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,112.0
206,206,"['SPR', 'uses', 'ranking', 'rules']",N01-1003.17,N01-1003.18,"(N01-1003.17,N01-1003.18)",0,"['N01-1003.17', 'N01-1003.18']",none,none,-1,-0.002320200431914557,SPR,1.0,8.0,3.0,0.25,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,82.0,83.0,ranking rules,3.0,8.0,13.0,0.5,17.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,114.0
207,207,"['SPR', 'uses', 'automatically', 'learned', 'from', 'training', 'data']",N01-1003.17,N01-1003.19,"(N01-1003.17,N01-1003.19)",0,"['N01-1003.17', 'N01-1003.19']",none,none,-1,-0.0021602881290543247,SPR,1.0,8.0,3.0,0.25,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,82.0,83.0,training data,7.0,8.0,13.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,116.0
208,208,"['ranking', 'rules', 'automatically', 'learned', 'from', 'training', 'data']",N01-1003.18,N01-1003.19,"(N01-1003.18,N01-1003.19)",1,"['N01-1003.18', 'N01-1003.19']",True,USAGE,1,-0.002722804316303186,ranking rules,3.0,8.0,13.0,0.5,17.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,114.0,training data,7.0,8.0,13.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,116.0
209,209,"['SPR', 'learns', 'to', 'select', 'a', 'sentence', 'plan']",N01-1003.20,N01-1003.21,"(N01-1003.20,N01-1003.21)",0,"['N01-1003.20', 'N01-1003.21']",none,none,-1,-0.0024670402071941856,SPR,5.0,22.0,3.0,0.2727272727272727,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,82.0,83.0,sentence plan,10.0,22.0,13.0,0.5,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0
210,210,"['SPR', 'learns', 'to', 'select', 'a', 'whose', 'rating', 'on', 'average', 'is', 'only', '5%', 'worse', 'than', 'the', 'top', 'human-ranked', 'sentence', 'plan']",N01-1003.20,N01-1003.22,"(N01-1003.20,N01-1003.22)",0,"['N01-1003.20', 'N01-1003.22']",none,none,-1,-0.0025372632542011906,SPR,5.0,22.0,3.0,0.2727272727272727,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,82.0,83.0,top human-ranked sentence plan,21.0,22.0,30.0,1.0,9.0,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,116.0
211,211,"['sentence', 'plan', 'whose', 'rating', 'on', 'average', 'is', 'only', '5%', 'worse', 'than', 'the', 'top', 'human-ranked', 'sentence', 'plan']",N01-1003.21,N01-1003.22,"(N01-1003.21,N01-1003.22)",1,"['N01-1003.21', 'N01-1003.22']",False,COMPARE,4,-0.0027986813202882433,sentence plan,10.0,22.0,13.0,0.5,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0,top human-ranked sentence plan,21.0,22.0,30.0,1.0,9.0,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,116.0
212,212,"['segment', 'order', 'segmentation']",P01-1004.1,P01-1004.2,"(P01-1004.1,P01-1004.2)",0,"['P01-1004.1', 'P01-1004.2']",none,none,-1,-0.002868815854312928,segment order,9.0,19.0,13.0,0.5263157894736842,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,segmentation,10.0,19.0,12.0,0.5789473684210527,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0
213,213,"['segment', 'order', 'and', 'segment', 'contiguity']",P01-1004.1,P01-1004.3,"(P01-1004.1,P01-1004.3)",0,"['P01-1004.1', 'P01-1004.3']",none,none,-1,-0.002391125347182068,segment order,9.0,19.0,13.0,0.5263157894736842,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,segment contiguity,12.0,19.0,18.0,0.6842105263157895,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,115.0
214,214,"['segment', 'order', 'and', 'on', 'the', 'retrieval', 'performance']",P01-1004.1,P01-1004.4,"(P01-1004.1,P01-1004.4)",0,"['P01-1004.1', 'P01-1004.4']",none,none,-1,-0.0031274091761950484,segment order,9.0,19.0,13.0,0.5263157894736842,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,retrieval performance,15.0,19.0,21.0,0.8421052631578947,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,114.0
215,215,"['segment', 'order', 'and', 'on', 'the', 'of', 'a', 'translation', 'memory', 'system']",P01-1004.1,P01-1004.5,"(P01-1004.1,P01-1004.5)",0,"['P01-1004.1', 'P01-1004.5']",none,none,-1,-0.00175775041946998,segment order,9.0,19.0,13.0,0.5263157894736842,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,115.0,translation memory system,18.0,19.0,25.0,1.0,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,109.0,116.0
216,216,"['segmentation', 'and', 'segment', 'contiguity']",P01-1004.2,P01-1004.3,"(P01-1004.2,P01-1004.3)",0,"['P01-1004.2', 'P01-1004.3']",none,none,-1,-0.002692444432112907,segmentation,10.0,19.0,12.0,0.5789473684210527,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0,segment contiguity,12.0,19.0,18.0,0.6842105263157895,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,115.0
